,tipo,categoria,pais_origem,pais_destino,ano,kg,valor
1668,Vinhos de mesa,,Brasil,São Tomé e Príncipe,2020,,
1669,Vinhos de mesa,,Brasil,São Vicente e Granadinas,2020,,
1670,Vinhos de mesa,,Brasil,Senegal,2020,,
1671,Vinhos de mesa,,Brasil,Serra Leoa,2020,9240.0,13050.0
1672,Vinhos de mesa,,Brasil,Sérvia,2020,,
1673,Vinhos de mesa,,Brasil,Singapura,2020,,
1674,Vinhos de mesa,,Brasil,Suazilândia,2020,,
1675,Vinhos de mesa,,Brasil,Suécia,2020,6.0,24.0
1676,Vinhos de mesa,,Brasil,Suíça,2020,2827.0,27930.0
1677,Vinhos de mesa,,Brasil,Suriname,2020,4185.0,5277.0
1678,Vinhos de mesa,,Brasil,Tailândia,2020,534.0,1753.0
1679,Vinhos de mesa,,Brasil,Taiwan (Formosa),2020,963.0,4673.0
1680,Vinhos de mesa,,Brasil,Tanzânia,2020,,
1681,Vinhos de mesa,,Brasil,"Tcheca, República",2020,563.0,4805.0
1682,Vinhos de mesa,,Brasil,Togo,2020,,
1683,Vinhos de mesa,,Brasil,Toquelau,2020,,
1684,Vinhos de mesa,,Brasil,Trinidade Tobago,2020,,
1685,Vinhos de mesa,,Brasil,Tunísia,2020,,
1686,Vinhos de mesa,,Brasil,Turquia,2020,,
1687,Vinhos de mesa,,Brasil,Tuvalu,2020,2.0,4.0
1688,Vinhos de mesa,,Brasil,Uruguai,2020,,
1689,Vinhos de mesa,,Brasil,Vanuatu,2020,18.0,31.0
1690,Vinhos de mesa,,Brasil,Venezuela,2020,4086.0,9808.0
1691,Vinhos de mesa,,Brasil,Vietnã,2020,86.0,584.0
1692,Vinhos de mesa,,Brasil,Afeganistão,2021,11.0,46.0
1693,Vinhos de mesa,,Brasil,África do Sul,2021,,
1694,Vinhos de mesa,,Brasil,"Alemanha, República Democrática",2021,2698.0,6741.0
1695,Vinhos de mesa,,Brasil,Angola,2021,,
1696,Vinhos de mesa,,Brasil,Anguilla,2021,,
1697,Vinhos de mesa,,Brasil,Antígua e Barbuda,2021,805.0,2268.0
1698,Vinhos de mesa,,Brasil,Antilhas Holandesas,2021,,
1699,Vinhos de mesa,,Brasil,Arábia Saudita,2021,,
1700,Vinhos de mesa,,Brasil,Argélia,2021,,
1701,Vinhos de mesa,,Brasil,Argentina,2021,6.0,13.0
1702,Vinhos de mesa,,Brasil,Aruba,2021,,
1703,Vinhos de mesa,,Brasil,Austrália,2021,705.0,4034.0
1704,Vinhos de mesa,,Brasil,Áustria,2021,,
1705,Vinhos de mesa,,Brasil,Bahamas,2021,1083.0,4567.0
1706,Vinhos de mesa,,Brasil,Bangladesh,2021,2.0,20.0
1707,Vinhos de mesa,,Brasil,Barbados,2021,216.0,844.0
1708,Vinhos de mesa,,Brasil,Barein,2021,302.0,894.0
1709,Vinhos de mesa,,Brasil,Bélgica,2021,483.0,3749.0
1710,Vinhos de mesa,,Brasil,Belice,2021,,
1711,Vinhos de mesa,,Brasil,Benin,2021,,
1712,Vinhos de mesa,,Brasil,Bermudas,2021,,
1713,Vinhos de mesa,,Brasil,Bolívia,2021,5850.0,8360.0
1714,Vinhos de mesa,,Brasil,Bósnia-Herzegovina,2021,,
1715,Vinhos de mesa,,Brasil,Brasil,2021,31.0,46.0
1716,Vinhos de mesa,,Brasil,Bulgária,2021,,
1717,Vinhos de mesa,,Brasil,Cabo Verde,2021,16.0,124.0
1718,Vinhos de mesa,,Brasil,Camarões,2021,,
1719,Vinhos de mesa,,Brasil,Canadá,2021,1172.0,6157.0
1720,Vinhos de mesa,,Brasil,Catar,2021,1.0,2.0
1721,Vinhos de mesa,,Brasil,"Cayman, Ilhas",2021,104.0,356.0
1722,Vinhos de mesa,,Brasil,Chile,2021,26.0,6.0
1723,Vinhos de mesa,,Brasil,China,2021,61884.0,264116.0
1724,Vinhos de mesa,,Brasil,Chipre,2021,1855.0,4530.0
1725,Vinhos de mesa,,Brasil,Cingapura,2021,,
1726,Vinhos de mesa,,Brasil,"Cocos (Keeling), Ilhas",2021,,
1727,Vinhos de mesa,,Brasil,Colômbia,2021,12160.0,21867.0
1728,Vinhos de mesa,,Brasil,Comores,2021,,
1729,Vinhos de mesa,,Brasil,Congo,2021,,
1730,Vinhos de mesa,,Brasil,"Coreia, Republica Sul",2021,67.0,100.0
1731,Vinhos de mesa,,Brasil,Costa do Marfim,2021,,
1732,Vinhos de mesa,,Brasil,Costa Rica,2021,,
1733,Vinhos de mesa,,Brasil,Coveite (Kuweit),2021,,
1734,Vinhos de mesa,,Brasil,Croácia,2021,,
1735,Vinhos de mesa,,Brasil,Cuba,2021,,
1736,Vinhos de mesa,,Brasil,Curaçao,2021,32263.0,58993.0
1737,Vinhos de mesa,,Brasil,Dinamarca,2021,87.0,504.0
1738,Vinhos de mesa,,Brasil,Dominica,2021,460.0,634.0
1739,Vinhos de mesa,,Brasil,El Salvador,2021,,
1740,Vinhos de mesa,,Brasil,Emirados Arabes Unidos,2021,810.0,10522.0
1741,Vinhos de mesa,,Brasil,Equador,2021,,
1742,Vinhos de mesa,,Brasil,"Eslovaca, Republica",2021,,
1743,Vinhos de mesa,,Brasil,Espanha,2021,,
1744,Vinhos de mesa,,Brasil,Estados Unidos,2021,111085.0,203554.0
1745,Vinhos de mesa,,Brasil,Estônia,2021,,
1746,Vinhos de mesa,,Brasil,Filipinas,2021,2784.0,10368.0
1747,Vinhos de mesa,,Brasil,Finlândia,2021,,
1748,Vinhos de mesa,,Brasil,França,2021,7052.0,23742.0
1749,Vinhos de mesa,,Brasil,Gabão,2021,,
1750,Vinhos de mesa,,Brasil,Gana,2021,12578.0,19196.0
1751,Vinhos de mesa,,Brasil,Gibraltar,2021,,
1752,Vinhos de mesa,,Brasil,Granada,2021,,
1753,Vinhos de mesa,,Brasil,Grécia,2021,908.0,3014.0
1754,Vinhos de mesa,,Brasil,Guatemala,2021,17347.0,29100.0
1755,Vinhos de mesa,,Brasil,Guiana,2021,2372.0,6525.0
1756,Vinhos de mesa,,Brasil,Guiana Francesa,2021,90.0,32.0
1757,Vinhos de mesa,,Brasil,Guine Bissau,2021,,
1758,Vinhos de mesa,,Brasil,Guine Equatorial,2021,,
1759,Vinhos de mesa,,Brasil,Haiti,2021,670379.0,831181.0
1760,Vinhos de mesa,,Brasil,Honduras,2021,,
1761,Vinhos de mesa,,Brasil,Hong Kong,2021,12507.0,39390.0
1762,Vinhos de mesa,,Brasil,Hungria,2021,87.0,583.0
1763,Vinhos de mesa,,Brasil,Ilha de Man,2021,97.0,445.0
1764,Vinhos de mesa,,Brasil,Ilhas Virgens,2021,,
1765,Vinhos de mesa,,Brasil,Índia,2021,13.0,86.0
1766,Vinhos de mesa,,Brasil,Indonésia,2021,,
1767,Vinhos de mesa,,Brasil,Irã,2021,116.0,287.0
1768,Vinhos de mesa,,Brasil,Iraque,2021,,
1769,Vinhos de mesa,,Brasil,Irlanda,2021,36.0,208.0
1770,Vinhos de mesa,,Brasil,Itália,2021,696.0,3715.0
1771,Vinhos de mesa,,Brasil,Jamaica,2021,,
1772,Vinhos de mesa,,Brasil,Japão,2021,39491.0,90275.0
1773,Vinhos de mesa,,Brasil,Jordânia,2021,,
1774,Vinhos de mesa,,Brasil,Letônia,2021,,
1775,Vinhos de mesa,,Brasil,Líbano,2021,,
1776,Vinhos de mesa,,Brasil,Libéria,2021,7554.0,23060.0
1777,Vinhos de mesa,,Brasil,Luxemburgo,2021,,
1778,Vinhos de mesa,,Brasil,Macau,2021,,
1779,Vinhos de mesa,,Brasil,Malásia,2021,,
1780,Vinhos de mesa,,Brasil,Malavi,2021,,
1781,Vinhos de mesa,,Brasil,Malta,2021,3441.0,15454.0
1782,Vinhos de mesa,,Brasil,"Marshall, Ilhas",2021,8644.0,22561.0
1783,Vinhos de mesa,,Brasil,Martinica,2021,,
1784,Vinhos de mesa,,Brasil,Mauritânia,2021,9.0,85.0
1785,Vinhos de mesa,,Brasil,México,2021,9.0,2.0
1786,Vinhos de mesa,,Brasil,Moçambique,2021,,
1787,Vinhos de mesa,,Brasil,Montenegro,2021,14.0,65.0
1788,Vinhos de mesa,,Brasil,Namíbia,2021,,
1789,Vinhos de mesa,,Brasil,Nicarágua,2021,,
1790,Vinhos de mesa,,Brasil,Nigéria,2021,68247.0,113172.0
1791,Vinhos de mesa,,Brasil,Noruega,2021,1878.0,8320.0
1792,Vinhos de mesa,,Brasil,Nova Caledônia,2021,7227.0,11924.0
1793,Vinhos de mesa,,Brasil,Nova Zelândia,2021,657.0,10477.0
1794,Vinhos de mesa,,Brasil,Omã,2021,,
1795,Vinhos de mesa,,Brasil,Países Baixos,2021,3791.0,8484.0
1796,Vinhos de mesa,,Brasil,Palau,2021,,
1797,Vinhos de mesa,,Brasil,Panamá,2021,29520.0,48444.0
1798,Vinhos de mesa,,Brasil,Paraguai,2021,6522527.0,7192362.0
1799,Vinhos de mesa,,Brasil,Peru,2021,9720.0,17107.0
1800,Vinhos de mesa,,Brasil,Pitcairn,2021,,
1801,Vinhos de mesa,,Brasil,Polônia,2021,4.0,14.0
1802,Vinhos de mesa,,Brasil,Porto Rico,2021,,
1803,Vinhos de mesa,,Brasil,Portugal,2021,6358.0,42633.0
1804,Vinhos de mesa,,Brasil,Quênia,2021,,
1805,Vinhos de mesa,,Brasil,Reino Unido,2021,25316.0,122394.0
1806,Vinhos de mesa,,Brasil,República Dominicana,2021,,
1807,Vinhos de mesa,,Brasil,Rússia,2021,181931.0,312926.0
1808,Vinhos de mesa,,Brasil,São Cristóvão e Névis,2021,,
1809,Vinhos de mesa,,Brasil,São Tomé e Príncipe,2021,,
1810,Vinhos de mesa,,Brasil,São Vicente e Granadinas,2021,8.0,48.0
1811,Vinhos de mesa,,Brasil,Senegal,2021,,
1812,Vinhos de mesa,,Brasil,Serra Leoa,2021,6525.0,12955.0
1813,Vinhos de mesa,,Brasil,Sérvia,2021,,
1814,Vinhos de mesa,,Brasil,Singapura,2021,4504.0,14346.0
1815,Vinhos de mesa,,Brasil,Suazilândia,2021,10.0,24.0
1816,Vinhos de mesa,,Brasil,Suécia,2021,23.0,74.0
1817,Vinhos de mesa,,Brasil,Suíça,2021,627.0,6999.0
1818,Vinhos de mesa,,Brasil,Suriname,2021,900.0,1472.0
1819,Vinhos de mesa,,Brasil,Tailândia,2021,1334.0,2529.0
1820,Vinhos de mesa,,Brasil,Taiwan (Formosa),2021,1313.0,8153.0
1821,Vinhos de mesa,,Brasil,Tanzânia,2021,,
1822,Vinhos de mesa,,Brasil,"Tcheca, República",2021,456.0,5988.0
1823,Vinhos de mesa,,Brasil,Togo,2021,1890.0,2012.0
1824,Vinhos de mesa,,Brasil,Toquelau,2021,,
1825,Vinhos de mesa,,Brasil,Trinidade Tobago,2021,,
1826,Vinhos de mesa,,Brasil,Tunísia,2021,,
1827,Vinhos de mesa,,Brasil,Turquia,2021,343.0,878.0
1828,Vinhos de mesa,,Brasil,Tuvalu,2021,,
1829,Vinhos de mesa,,Brasil,Uruguai,2021,136774.0,149842.0
1830,Vinhos de mesa,,Brasil,Vanuatu,2021,,
1831,Vinhos de mesa,,Brasil,Venezuela,2021,26415.0,35944.0
1832,Vinhos de mesa,,Brasil,Vietnã,2021,,
1833,Vinhos de mesa,,Brasil,Afeganistão,2022,,
1834,Vinhos de mesa,,Brasil,África do Sul,2022,,
1835,Vinhos de mesa,,Brasil,"Alemanha, República Democrática",2022,7630.0,45367.0
1836,Vinhos de mesa,,Brasil,Angola,2022,4068.0,4761.0
1837,Vinhos de mesa,,Brasil,Anguilla,2022,,
1838,Vinhos de mesa,,Brasil,Antígua e Barbuda,2022,419.0,1866.0
1839,Vinhos de mesa,,Brasil,Antilhas Holandesas,2022,,
1840,Vinhos de mesa,,Brasil,Arábia Saudita,2022,,
1841,Vinhos de mesa,,Brasil,Argélia,2022,,
1842,Vinhos de mesa,,Brasil,Argentina,2022,480.0,3232.0
1843,Vinhos de mesa,,Brasil,Aruba,2022,,
1844,Vinhos de mesa,,Brasil,Austrália,2022,1424.0,12299.0
1845,Vinhos de mesa,,Brasil,Áustria,2022,6.0,212.0
1846,Vinhos de mesa,,Brasil,Bahamas,2022,1215.0,5799.0
1847,Vinhos de mesa,,Brasil,Bangladesh,2022,7.0,84.0
1848,Vinhos de mesa,,Brasil,Barbados,2022,220.0,1145.0
1849,Vinhos de mesa,,Brasil,Barein,2022,979.0,2789.0
1850,Vinhos de mesa,,Brasil,Bélgica,2022,828.0,6145.0
1851,Vinhos de mesa,,Brasil,Belice,2022,,
1852,Vinhos de mesa,,Brasil,Benin,2022,,
1853,Vinhos de mesa,,Brasil,Bermudas,2022,,
1854,Vinhos de mesa,,Brasil,Bolívia,2022,32530.0,49011.0
1855,Vinhos de mesa,,Brasil,Bósnia-Herzegovina,2022,,
1856,Vinhos de mesa,,Brasil,Brasil,2022,2504.0,952.0
1857,Vinhos de mesa,,Brasil,Bulgária,2022,5.0,31.0
1858,Vinhos de mesa,,Brasil,Cabo Verde,2022,,
1859,Vinhos de mesa,,Brasil,Camarões,2022,,
1860,Vinhos de mesa,,Brasil,Canadá,2022,1183.0,5784.0
1861,Vinhos de mesa,,Brasil,Catar,2022,,
1862,Vinhos de mesa,,Brasil,"Cayman, Ilhas",2022,160.0,958.0
1863,Vinhos de mesa,,Brasil,Chile,2022,2094.0,7986.0
1864,Vinhos de mesa,,Brasil,China,2022,105395.0,404647.0
1865,Vinhos de mesa,,Brasil,Chipre,2022,1521.0,4458.0
1866,Vinhos de mesa,,Brasil,Cingapura,2022,,
1867,Vinhos de mesa,,Brasil,"Cocos (Keeling), Ilhas",2022,26.0,60.0
1868,Vinhos de mesa,,Brasil,Colômbia,2022,8217.0,14068.0
1869,Vinhos de mesa,,Brasil,Comores,2022,,
1870,Vinhos de mesa,,Brasil,Congo,2022,,
1871,Vinhos de mesa,,Brasil,"Coreia, Republica Sul",2022,77.0,257.0
1872,Vinhos de mesa,,Brasil,Costa do Marfim,2022,,
1873,Vinhos de mesa,,Brasil,Costa Rica,2022,,
1874,Vinhos de mesa,,Brasil,Coveite (Kuweit),2022,,
1875,Vinhos de mesa,,Brasil,Croácia,2022,34.0,484.0
1876,Vinhos de mesa,,Brasil,Cuba,2022,16.0,6.0
1877,Vinhos de mesa,,Brasil,Curaçao,2022,40673.0,66950.0
1878,Vinhos de mesa,,Brasil,Dinamarca,2022,2.0,6.0
1879,Vinhos de mesa,,Brasil,Dominica,2022,1485.0,2223.0
1880,Vinhos de mesa,,Brasil,El Salvador,2022,,
1881,Vinhos de mesa,,Brasil,Emirados Arabes Unidos,2022,4781.0,85465.0
1882,Vinhos de mesa,,Brasil,Equador,2022,135.0,210.0
1883,Vinhos de mesa,,Brasil,"Eslovaca, Republica",2022,,
1884,Vinhos de mesa,,Brasil,Espanha,2022,,
1885,Vinhos de mesa,,Brasil,Estados Unidos,2022,220373.0,447893.0
1886,Vinhos de mesa,,Brasil,Estônia,2022,,
1887,Vinhos de mesa,,Brasil,Filipinas,2022,375.0,790.0
1888,Vinhos de mesa,,Brasil,Finlândia,2022,,
1889,Vinhos de mesa,,Brasil,França,2022,5694.0,25008.0
1890,Vinhos de mesa,,Brasil,Gabão,2022,,
1891,Vinhos de mesa,,Brasil,Gana,2022,35949.0,49304.0
1892,Vinhos de mesa,,Brasil,Gibraltar,2022,,
1893,Vinhos de mesa,,Brasil,Granada,2022,5610.0,7914.0
1894,Vinhos de mesa,,Brasil,Grécia,2022,920.0,2426.0
1895,Vinhos de mesa,,Brasil,Guatemala,2022,1283.0,5350.0
1896,Vinhos de mesa,,Brasil,Guiana,2022,2064.0,5823.0
1897,Vinhos de mesa,,Brasil,Guiana Francesa,2022,22.0,18.0
1898,Vinhos de mesa,,Brasil,Guine Bissau,2022,,
1899,Vinhos de mesa,,Brasil,Guine Equatorial,2022,,
1900,Vinhos de mesa,,Brasil,Haiti,2022,553503.0,741014.0
1901,Vinhos de mesa,,Brasil,Honduras,2022,,
1902,Vinhos de mesa,,Brasil,Hong Kong,2022,9371.0,38218.0
1903,Vinhos de mesa,,Brasil,Hungria,2022,,
1904,Vinhos de mesa,,Brasil,Ilha de Man,2022,165.0,641.0
1905,Vinhos de mesa,,Brasil,Ilhas Virgens,2022,,
1906,Vinhos de mesa,,Brasil,Índia,2022,247.0,1021.0
1907,Vinhos de mesa,,Brasil,Indonésia,2022,,
1908,Vinhos de mesa,,Brasil,Irã,2022,47.0,90.0
1909,Vinhos de mesa,,Brasil,Iraque,2022,,
1910,Vinhos de mesa,,Brasil,Irlanda,2022,,
1911,Vinhos de mesa,,Brasil,Itália,2022,1129.0,6151.0
1912,Vinhos de mesa,,Brasil,Jamaica,2022,,
1913,Vinhos de mesa,,Brasil,Japão,2022,37324.0,82208.0
1914,Vinhos de mesa,,Brasil,Jordânia,2022,,
1915,Vinhos de mesa,,Brasil,Letônia,2022,,
1916,Vinhos de mesa,,Brasil,Líbano,2022,,
1917,Vinhos de mesa,,Brasil,Libéria,2022,9145.0,34815.0
1918,Vinhos de mesa,,Brasil,Luxemburgo,2022,36.0,802.0
1919,Vinhos de mesa,,Brasil,Macau,2022,,
1920,Vinhos de mesa,,Brasil,Malásia,2022,,
1921,Vinhos de mesa,,Brasil,Malavi,2022,,
1922,Vinhos de mesa,,Brasil,Malta,2022,3127.0,15587.0
1923,Vinhos de mesa,,Brasil,"Marshall, Ilhas",2022,7240.0,27178.0
1924,Vinhos de mesa,,Brasil,Martinica,2022,,
1925,Vinhos de mesa,,Brasil,Mauritânia,2022,,
1926,Vinhos de mesa,,Brasil,México,2022,6.0,33.0
1927,Vinhos de mesa,,Brasil,Moçambique,2022,383.0,1927.0
1928,Vinhos de mesa,,Brasil,Montenegro,2022,,
1929,Vinhos de mesa,,Brasil,Namíbia,2022,,
1930,Vinhos de mesa,,Brasil,Nicarágua,2022,,
1931,Vinhos de mesa,,Brasil,Nigéria,2022,32234.0,50283.0
1932,Vinhos de mesa,,Brasil,Noruega,2022,2711.0,40316.0
1933,Vinhos de mesa,,Brasil,Nova Caledônia,2022,,
1934,Vinhos de mesa,,Brasil,Nova Zelândia,2022,63.0,156.0
1935,Vinhos de mesa,,Brasil,Omã,2022,194.0,670.0
1936,Vinhos de mesa,,Brasil,Países Baixos,2022,7034.0,37240.0
1937,Vinhos de mesa,,Brasil,Palau,2022,,
1938,Vinhos de mesa,,Brasil,Panamá,2022,11490.0,49392.0
1939,Vinhos de mesa,,Brasil,Paraguai,2022,5076670.0,7156293.0
1940,Vinhos de mesa,,Brasil,Peru,2022,,
1941,Vinhos de mesa,,Brasil,Pitcairn,2022,,
1942,Vinhos de mesa,,Brasil,Polônia,2022,,
1943,Vinhos de mesa,,Brasil,Porto Rico,2022,,
1944,Vinhos de mesa,,Brasil,Portugal,2022,1918.0,7613.0
1945,Vinhos de mesa,,Brasil,Quênia,2022,1440.0,2080.0
1946,Vinhos de mesa,,Brasil,Reino Unido,2022,18835.0,138154.0
1947,Vinhos de mesa,,Brasil,República Dominicana,2022,,
1948,Vinhos de mesa,,Brasil,Rússia,2022,66046.0,118618.0
1949,Vinhos de mesa,,Brasil,São Cristóvão e Névis,2022,,
1950,Vinhos de mesa,,Brasil,São Tomé e Príncipe,2022,,
1951,Vinhos de mesa,,Brasil,São Vicente e Granadinas,2022,20.0,51.0
1952,Vinhos de mesa,,Brasil,Senegal,2022,,
1953,Vinhos de mesa,,Brasil,Serra Leoa,2022,8101.0,15182.0
1954,Vinhos de mesa,,Brasil,Sérvia,2022,,
1955,Vinhos de mesa,,Brasil,Singapura,2022,4322.0,15434.0
1956,Vinhos de mesa,,Brasil,Suazilândia,2022,,
1957,Vinhos de mesa,,Brasil,Suécia,2022,5.0,18.0
1958,Vinhos de mesa,,Brasil,Suíça,2022,1584.0,20863.0
1959,Vinhos de mesa,,Brasil,Suriname,2022,1225.0,3360.0
1960,Vinhos de mesa,,Brasil,Tailândia,2022,432.0,1713.0
1961,Vinhos de mesa,,Brasil,Taiwan (Formosa),2022,25.0,277.0
1962,Vinhos de mesa,,Brasil,Tanzânia,2022,,
1963,Vinhos de mesa,,Brasil,"Tcheca, República",2022,1305.0,9997.0
1964,Vinhos de mesa,,Brasil,Togo,2022,17317.0,25608.0
1965,Vinhos de mesa,,Brasil,Toquelau,2022,,
1966,Vinhos de mesa,,Brasil,Trinidade Tobago,2022,,
1967,Vinhos de mesa,,Brasil,Tunísia,2022,,
1968,Vinhos de mesa,,Brasil,Turquia,2022,418.0,503.0
1969,Vinhos de mesa,,Brasil,Tuvalu,2022,,
1970,Vinhos de mesa,,Brasil,Uruguai,2022,637117.0,997367.0
1971,Vinhos de mesa,,Brasil,Vanuatu,2022,,
1972,Vinhos de mesa,,Brasil,Venezuela,2022,23220.0,32351.0
1973,Vinhos de mesa,,Brasil,Vietnã,2022,130.0,277.0
1974,Vinhos de mesa,,Brasil,Afeganistão,2023,,
1975,Vinhos de mesa,,Brasil,África do Sul,2023,117.0,698.0
1976,Vinhos de mesa,,Brasil,"Alemanha, República Democrática",2023,4806.0,31853.0
1977,Vinhos de mesa,,Brasil,Angola,2023,,
1978,Vinhos de mesa,,Brasil,Anguilla,2023,,
1979,Vinhos de mesa,,Brasil,Antígua e Barbuda,2023,383.0,1848.0
1980,Vinhos de mesa,,Brasil,Antilhas Holandesas,2023,,
1981,Vinhos de mesa,,Brasil,Arábia Saudita,2023,124.0,142.0
1982,Vinhos de mesa,,Brasil,Argélia,2023,,
1983,Vinhos de mesa,,Brasil,Argentina,2023,4545.0,36133.0
1984,Vinhos de mesa,,Brasil,Aruba,2023,,
1985,Vinhos de mesa,,Brasil,Austrália,2023,2485.0,13565.0
1986,Vinhos de mesa,,Brasil,Áustria,2023,,
1987,Vinhos de mesa,,Brasil,Bahamas,2023,1348.0,7402.0
1988,Vinhos de mesa,,Brasil,Bangladesh,2023,,
1989,Vinhos de mesa,,Brasil,Barbados,2023,58.0,303.0
1990,Vinhos de mesa,,Brasil,Barein,2023,283.0,1684.0
1991,Vinhos de mesa,,Brasil,Bélgica,2023,95.0,683.0
1992,Vinhos de mesa,,Brasil,Belice,2023,,
1993,Vinhos de mesa,,Brasil,Benin,2023,,
1994,Vinhos de mesa,,Brasil,Bermudas,2023,16.0,153.0
1995,Vinhos de mesa,,Brasil,Bolívia,2023,21926.0,36950.0
1996,Vinhos de mesa,,Brasil,Bósnia-Herzegovina,2023,,
1997,Vinhos de mesa,,Brasil,Brasil,2023,,
1998,Vinhos de mesa,,Brasil,Bulgária,2023,,
1999,Vinhos de mesa,,Brasil,Cabo Verde,2023,,
2000,Vinhos de mesa,,Brasil,Camarões,2023,,
2001,Vinhos de mesa,,Brasil,Canadá,2023,11539.0,42179.0
2002,Vinhos de mesa,,Brasil,Catar,2023,5.0,18.0
2003,Vinhos de mesa,,Brasil,"Cayman, Ilhas",2023,438.0,2632.0
2004,Vinhos de mesa,,Brasil,Chile,2023,9.0,63.0
2005,Vinhos de mesa,,Brasil,China,2023,73917.0,183096.0
2006,Vinhos de mesa,,Brasil,Chipre,2023,524.0,2995.0
2007,Vinhos de mesa,,Brasil,Cingapura,2023,,
2008,Vinhos de mesa,,Brasil,"Cocos (Keeling), Ilhas",2023,,
2009,Vinhos de mesa,,Brasil,Colômbia,2023,450.0,1259.0
2010,Vinhos de mesa,,Brasil,Comores,2023,,
2011,Vinhos de mesa,,Brasil,Congo,2023,17100.0,26600.0
2012,Vinhos de mesa,,Brasil,"Coreia, Republica Sul",2023,25.0,171.0
2013,Vinhos de mesa,,Brasil,Costa do Marfim,2023,,
2014,Vinhos de mesa,,Brasil,Costa Rica,2023,,
2015,Vinhos de mesa,,Brasil,Coveite (Kuweit),2023,,
2016,Vinhos de mesa,,Brasil,Croácia,2023,,
2017,Vinhos de mesa,,Brasil,Cuba,2023,,
2018,Vinhos de mesa,,Brasil,Curaçao,2023,25135.0,40807.0
2019,Vinhos de mesa,,Brasil,Dinamarca,2023,1734.0,15261.0
2020,Vinhos de mesa,,Brasil,Dominica,2023,,
2021,Vinhos de mesa,,Brasil,El Salvador,2023,,
2022,Vinhos de mesa,,Brasil,Emirados Arabes Unidos,2023,1417.0,6762.0
2023,Vinhos de mesa,,Brasil,Equador,2023,2790.0,4392.0
2024,Vinhos de mesa,,Brasil,"Eslovaca, Republica",2023,,
2025,Vinhos de mesa,,Brasil,Espanha,2023,180.0,4171.0
2026,Vinhos de mesa,,Brasil,Estados Unidos,2023,229839.0,429091.0
2027,Vinhos de mesa,,Brasil,Estônia,2023,,
2028,Vinhos de mesa,,Brasil,Filipinas,2023,94.0,334.0
2029,Vinhos de mesa,,Brasil,Finlândia,2023,5.0,11.0
2030,Vinhos de mesa,,Brasil,França,2023,2265.0,14722.0
2031,Vinhos de mesa,,Brasil,Gabão,2023,,
2032,Vinhos de mesa,,Brasil,Gana,2023,7237.0,29473.0
2033,Vinhos de mesa,,Brasil,Gibraltar,2023,,
2034,Vinhos de mesa,,Brasil,Granada,2023,,
2035,Vinhos de mesa,,Brasil,Grécia,2023,1294.0,3214.0
2036,Vinhos de mesa,,Brasil,Guatemala,2023,2053.0,3758.0
2037,Vinhos de mesa,,Brasil,Guiana,2023,33651.0,88715.0
2038,Vinhos de mesa,,Brasil,Guiana Francesa,2023,,
2039,Vinhos de mesa,,Brasil,Guine Bissau,2023,,
2040,Vinhos de mesa,,Brasil,Guine Equatorial,2023,,
2041,Vinhos de mesa,,Brasil,Haiti,2023,559645.0,871661.0
2042,Vinhos de mesa,,Brasil,Honduras,2023,,
2043,Vinhos de mesa,,Brasil,Hong Kong,2023,16255.0,71025.0
2044,Vinhos de mesa,,Brasil,Hungria,2023,,
2045,Vinhos de mesa,,Brasil,Ilha de Man,2023,1428.0,4533.0
2046,Vinhos de mesa,,Brasil,Ilhas Virgens,2023,,
2047,Vinhos de mesa,,Brasil,Índia,2023,60.0,170.0
2048,Vinhos de mesa,,Brasil,Indonésia,2023,9.0,30.0
2049,Vinhos de mesa,,Brasil,Irã,2023,,
2050,Vinhos de mesa,,Brasil,Iraque,2023,,
2051,Vinhos de mesa,,Brasil,Irlanda,2023,150.0,377.0
2052,Vinhos de mesa,,Brasil,Itália,2023,2922.0,27665.0
2053,Vinhos de mesa,,Brasil,Jamaica,2023,,
2054,Vinhos de mesa,,Brasil,Japão,2023,22942.0,57780.0
2055,Vinhos de mesa,,Brasil,Jordânia,2023,,
2056,Vinhos de mesa,,Brasil,Letônia,2023,8.0,8.0
2057,Vinhos de mesa,,Brasil,Líbano,2023,,
2058,Vinhos de mesa,,Brasil,Libéria,2023,39784.0,42463.0
2059,Vinhos de mesa,,Brasil,Luxemburgo,2023,581.0,7048.0
2060,Vinhos de mesa,,Brasil,Macau,2023,7.0,6.0
2061,Vinhos de mesa,,Brasil,Malásia,2023,,
2062,Vinhos de mesa,,Brasil,Malavi,2023,3660.0,6252.0
2063,Vinhos de mesa,,Brasil,Malta,2023,6561.0,24199.0
2064,Vinhos de mesa,,Brasil,"Marshall, Ilhas",2023,7417.0,31691.0
2065,Vinhos de mesa,,Brasil,Martinica,2023,9.0,31.0
2066,Vinhos de mesa,,Brasil,Mauritânia,2023,,
2067,Vinhos de mesa,,Brasil,México,2023,3.0,19.0
2068,Vinhos de mesa,,Brasil,Moçambique,2023,,
2069,Vinhos de mesa,,Brasil,Montenegro,2023,,
2070,Vinhos de mesa,,Brasil,Namíbia,2023,,
2071,Vinhos de mesa,,Brasil,Nicarágua,2023,,
2072,Vinhos de mesa,,Brasil,Nigéria,2023,10800.0,16464.0
2073,Vinhos de mesa,,Brasil,Noruega,2023,861.0,4243.0
2074,Vinhos de mesa,,Brasil,Nova Caledônia,2023,,
2075,Vinhos de mesa,,Brasil,Nova Zelândia,2023,338.0,7177.0
